rollcall,voter_id,name,party,coalition,vote
4808,208,Benedito de Lira,PP,1,-1
4808,351,Wilson Santiago,PMDB,1,-1
4808,144,João Pedro,PT,1,-1
4808,206,Vicentinho Alves,PR,0,-1
4808,135,Delcídio do Amaral,PT,1,-1
4808,133,Marcelo Crivella,PRB,0,-1
4808,130,Valdir Raupp,PMDB,1,-1
4808,129,Demóstenes Torres,DEM,0,1
4808,203,Aloysio Nunes Ferreira,PSDB,0,1
4808,126,João Ribeiro,PR,0,-1
4808,201,Paulo Bauer,PSDB,0,1
4808,200,Lindbergh Farias,PT,1,-1
4808,121,Gim,PTB,1,-1
4808,120,Kátia Abreu,DEM,0,1
4808,198,Waldemir Moka,PMDB,1,-1
4808,117,Magno Malta,PR,0,-1
4808,116,Antonio Carlos Valadares,PSB,1,-1
4808,115,Francisco Dornelles,PP,1,-1
4808,113,Maria do Carmo Alves,DEM,0,0
4808,112,Alvaro Dias,PSDB,0,1
4808,283,João Alberto Souza,PMDB,1,-1
4808,321,Ricardo Ferraço,PMDB,1,-1
4808,196,Walter Pinheiro,PT,1,-1
4808,109,Gilvam Borges,PMDB,1,-1
4808,320,Roberto Requião,PMDB,1,1
4808,194,Casildo Maldaner,PMDB,1,0
4808,193,Ciro Nogueira,PP,1,-1
4808,108,Lúcia Vânia,PSDB,0,1
4808,319,José Pimentel,PT,1,-1
4808,107,Inácio Arruda,PCdoB,1,-1
4808,189,Vanessa Grazziotin,PCdoB,1,-1
4808,106,Marisa Serrano,PSDB,0,1
4808,318,Aécio Neves,PSDB,0,1
4808,187,Armando Monteiro,PTB,1,-1
4808,317,Eunício Oliveira,PMDB,1,-1
4808,350,Itamar Franco,PPS,0,1
4808,101,Eduardo Suplicy,PT,1,-1
4808,100,Romero Jucá,PMDB,1,-1
4808,184,Blairo Maggi,PR,0,-1
4808,99,Paulo Paim,PT,1,-1
4808,98,Pedro Simon,PMDB,1,0
4808,94,Renan Calheiros,PMDB,1,-1
4808,91,José Agripino,DEM,0,1
4808,89,Epitácio Cafeteira,PTB,1,-1
4808,88,José Sarney,PMDB,1,0
4807,331,Ana Amélia,PP,1,1
4807,241,Wellington Dias,PT,1,-1
4807,179,Acir Gurgacz,PDT,0,-1
4807,238,Paulo Davim,PV,0,-1
4807,237,Eduardo Braga,PMDB,1,-1
4807,236,Jorge Viana,PT,1,-1
4807,235,Randolfe Rodrigues,PSOL,0,1
4807,234,Pedro Taques,PDT,0,1
4807,233,Humberto Costa,PT,1,-1
4807,329,Gleisi Hoffmann,PT,1,-1
4807,232,Ivo Cassol,PP,1,-1
4807,231,Luiz Henrique,PMDB,1,0
4807,230,Marta Suplicy,PT,1,-1
4807,354,Marinor Brito,PSOL,0,1
4807,353,Clésio Andrade,PR,0,-1
4807,226,Garibaldi Alves,PMDB,1,-1
4807,167,Lobão Filho,PMDB,1,-1
4807,223,Cyro Miranda,PSDB,0,0
4807,222,Ana Rita,PT,1,-1
4807,221,Anibal Diniz,PT,1,-1
4807,220,Eduardo Amorim,PSC,0,-1
4807,219,Angela Portela,PT,1,-1
4807,327,Vital do Rêgo,PMDB,1,-1
4807,217,Rodrigo Rollemberg,PSB,1,-1
4807,333,Lídice da Mata,PSB,1,-1
4807,352,Sérgio Petecão,PMN,0,-1
4807,165,Jarbas Vasconcelos,PMDB,1,1
4807,163,João Vicente Claudino,PTB,1,-1
4807,162,Mário Couto,PSDB,0,1
4807,161,João Durval,PDT,0,-1
4807,159,Jayme Campos,DEM,0,1
4807,158,Cícero Lucena,PSDB,0,1
4807,157,Fernando Collor,PTB,1,-1
4807,155,Flexa Ribeiro,PSDB,0,1
4807,151,Mozarildo Cavalcanti,PTB,1,-1
4807,147,Cristovam Buarque,PDT,0,0
4807,208,Benedito de Lira,PP,1,-1
4807,351,Wilson Santiago,PMDB,1,-1
4807,144,João Pedro,PT,1,-1
4807,206,Vicentinho Alves,PR,0,-1
4807,135,Delcídio do Amaral,PT,1,-1
4807,133,Marcelo Crivella,PRB,0,-1
4807,130,Valdir Raupp,PMDB,1,-1
4807,129,Demóstenes Torres,DEM,0,1
4807,203,Aloysio Nunes Ferreira,PSDB,0,1
4807,126,João Ribeiro,PR,0,-1
4807,201,Paulo Bauer,PSDB,0,1
4807,200,Lindbergh Farias,PT,1,-1
4807,121,Gim,PTB,1,-1
4807,120,Kátia Abreu,DEM,0,0
4807,198,Waldemir Moka,PMDB,1,-1
4807,117,Magno Malta,PR,0,-1
4807,116,Antonio Carlos Valadares,PSB,1,-1
4807,115,Francisco Dornelles,PP,1,-1
4807,113,Maria do Carmo Alves,DEM,0,0
4807,112,Alvaro Dias,PSDB,0,1
4807,283,João Alberto Souza,PMDB,1,-1
4807,321,Ricardo Ferraço,PMDB,1,-1
4807,196,Walter Pinheiro,PT,1,-1
4807,109,Gilvam Borges,PMDB,1,-1
4807,320,Roberto Requião,PMDB,1,1
4807,194,Casildo Maldaner,PMDB,1,0
4807,193,Ciro Nogueira,PP,1,-1
4807,108,Lúcia Vânia,PSDB,0,1
4807,319,José Pimentel,PT,1,-1
4807,107,Inácio Arruda,PCdoB,1,-1
4807,189,Vanessa Grazziotin,PCdoB,1,-1
4807,106,Marisa Serrano,PSDB,0,1
