rollcall,voter_id,name,party,coalition,vote
3515,4867,VAVÁ,PT,1,-1
3515,4869,TONINHO VESPOLI,PSOL,0,-1
3515,4820,TONINHO PAIVA,PR,0,-1
3515,4831,SENIVAL MOURA,PT,1,-1
3515,4819,SANDRA TADEU,DEM,0,-1
3515,4866,RICARDO YOUNG,PPS,0,1
3515,4865,RICARDO NUNES,PMDB,1,-1
3515,4864,REIS,PT,1,-1
3515,4815,PAULO FRANGE,PTB,1,-1
3515,4863,PAULO FIORILO,PT,1,-1
3515,4862,PATRÍCIA BEZERRA,PSDB,0,1
3515,4861,OTA,PROS,0,-1
3515,4860,ORLANDO SILVA,PCdoB,1,-1
3515,4814,NOEMI NONATO,PROS,0,-1
3515,4859,NELO RODOLFO,PMDB,1,-1
3515,4812,NATALINI,PV,0,1
3515,4858,NABIL BONDUKI,PT,1,-1
3515,4834,MARTA COSTA,PSD,0,-1
3515,4857,MARQUITO,PTB,1,-1
3515,4856,MÁRIO COVAS NETO,PSDB,0,1
3515,4810,MARCO AURELIO CUNHA,PSD,0,1
3515,4855,LAÉRCIO BENKO,PHS,0,-1
3515,4838,JULIANA CARDOSO,PT,1,-1
3515,4808,JOSÉ POLICE NETO,PSD,0,-1
3515,4837,JOSE AMERICO,PT,1,-1
3515,4854,JEAN MADEIRA,PRB,0,-1
3515,4806,GOULART,PSD,0,-1
3515,4836,GILSON BARRETO,PSDB,0,1
3515,4852,GEORGE HATO,PMDB,1,-1
3515,4851,EDUARDO TUMA,PSDB,0,1
3515,4804,EDIR SALES,PSD,0,-1
3515,4850,PR. EDEMILSON CHAVES,PP,1,-1
3515,4801,DALTON SILVANO,PV,0,-1
3515,4849,CORONEL TELHADA,PSDB,0,1
3515,4847,CONTE LOPES,PTB,1,-1
3515,4798,CLAUDINHO DE SOUZA,PSDB,0,1
3515,4846,CALVO,PMDB,1,-1
3515,4825,AURELIO NOMURA,PSDB,0,1
3515,4824,AURÉLIO MIGUEL,PR,0,-1
3515,4794,ATILIO FRANCISCO,PRB,0,-1
3515,4843,ARSELINO TATTO,PT,1,-1
3515,4845,ARI FRIEDENBACH,PROS,0,-1
3515,4868,ANDREA MATARAZZO,PSDB,0,1
3515,4792,ALFREDINHO,PT,1,-1
3515,4844,ALESSANDRO GUEDES,PT,1,-1
3515,4790,ADILSON AMADEU,PTB,1,-1
3516,4822,WADIH MUTRAN,PP,1,1
3516,4867,VAVÁ,PT,1,1
3516,4869,TONINHO VESPOLI,PSOL,0,-1
3516,4820,TONINHO PAIVA,PR,0,1
3516,4842,SOUZA SANTOS,PSD,0,1
3516,4831,SENIVAL MOURA,PT,1,1
3516,4819,SANDRA TADEU,DEM,0,1
3516,4866,RICARDO YOUNG,PPS,0,1
3516,4865,RICARDO NUNES,PMDB,1,1
3516,4864,REIS,PT,1,1
3516,4815,PAULO FRANGE,PTB,1,1
3516,4863,PAULO FIORILO,PT,1,1
3516,4862,PATRÍCIA BEZERRA,PSDB,0,-1
3516,4861,OTA,PROS,0,1
3516,4860,ORLANDO SILVA,PCdoB,1,1
3516,4814,NOEMI NONATO,PROS,0,1
3516,4859,NELO RODOLFO,PMDB,1,1
3516,4812,NATALINI,PV,0,-1
3516,4858,NABIL BONDUKI,PT,1,1
3516,4834,MARTA COSTA,PSD,0,1
3516,4857,MARQUITO,PTB,1,1
3516,4856,MÁRIO COVAS NETO,PSDB,0,-1
3516,4855,LAÉRCIO BENKO,PHS,0,1
3516,4838,JULIANA CARDOSO,PT,1,1
3516,4808,JOSÉ POLICE NETO,PSD,0,1
3516,4837,JOSE AMERICO,PT,1,1
3516,4854,JEAN MADEIRA,PRB,0,1
3516,4853,JAIR TATTO,PT,1,1
3516,4806,GOULART,PSD,0,1
3516,4836,GILSON BARRETO,PSDB,0,-1
3516,4852,GEORGE HATO,PMDB,1,1
3516,4805,FLORIANO PESARO,PSDB,0,-1
3516,4851,EDUARDO TUMA,PSDB,0,-1
3516,4804,EDIR SALES,PSD,0,1
3516,4850,PR. EDEMILSON CHAVES,PP,1,1
3516,4801,DALTON SILVANO,PV,0,1
3516,4849,CORONEL TELHADA,PSDB,0,-1
3516,4848,CORONEL CAMILO,PSD,0,1
3516,4847,CONTE LOPES,PTB,1,1
3516,4798,CLAUDINHO DE SOUZA,PSDB,0,-1
3516,4846,CALVO,PMDB,1,1
3516,4825,AURELIO NOMURA,PSDB,0,-1
3516,4824,AURÉLIO MIGUEL,PR,0,1
3516,4794,ATILIO FRANCISCO,PRB,0,1
3516,4843,ARSELINO TATTO,PT,1,1
3516,4845,ARI FRIEDENBACH,PROS,0,1
3516,4868,ANDREA MATARAZZO,PSDB,0,-1
3516,4792,ALFREDINHO,PT,1,1
3516,4844,ALESSANDRO GUEDES,PT,1,1
3516,4788,ABOU ANNI,PV,0,1
3514,4822,WADIH MUTRAN,PP,1,1
3514,4867,VAVÁ,PT,1,1
3514,4820,TONINHO PAIVA,PR,0,-1
3514,4831,SENIVAL MOURA,PT,1,1
3514,4819,SANDRA TADEU,DEM,0,1
3514,4866,RICARDO YOUNG,PPS,0,-1
3514,4865,RICARDO NUNES,PMDB,1,1
3514,4864,REIS,PT,1,1
3514,4815,PAULO FRANGE,PTB,1,1
3514,4863,PAULO FIORILO,PT,1,1
3514,4862,PATRÍCIA BEZERRA,PSDB,0,-1
3514,4861,OTA,PROS,0,1
3514,4860,ORLANDO SILVA,PCdoB,1,1
3514,4814,NOEMI NONATO,PROS,0,1
3514,4859,NELO RODOLFO,PMDB,1,1
3514,4858,NABIL BONDUKI,PT,1,1
3514,4834,MARTA COSTA,PSD,0,1
3514,4857,MARQUITO,PTB,1,1
3514,4856,MÁRIO COVAS NETO,PSDB,0,-1
3514,4855,LAÉRCIO BENKO,PHS,0,1
3514,4838,JULIANA CARDOSO,PT,1,1
3514,4808,JOSÉ POLICE NETO,PSD,0,1
3514,4837,JOSE AMERICO,PT,1,1
3514,4854,JEAN MADEIRA,PRB,0,1
3514,4853,JAIR TATTO,PT,1,1
3514,4806,GOULART,PSD,0,1
3514,4836,GILSON BARRETO,PSDB,0,-1
3514,4852,GEORGE HATO,PMDB,1,1
3514,4805,FLORIANO PESARO,PSDB,0,-1
3514,4851,EDUARDO TUMA,PSDB,0,-1
3514,4804,EDIR SALES,PSD,0,1
3514,4850,PR. EDEMILSON CHAVES,PP,1,1
3514,4802,DAVID SOARES,PSD,0,1
3514,4849,CORONEL TELHADA,PSDB,0,-1
3514,4848,CORONEL CAMILO,PSD,0,1
3514,4847,CONTE LOPES,PTB,1,1
3514,4798,CLAUDINHO DE SOUZA,PSDB,0,-1
3514,4846,CALVO,PMDB,1,1
3514,4825,AURELIO NOMURA,PSDB,0,-1
3514,4843,ARSELINO TATTO,PT,1,1
3514,4845,ARI FRIEDENBACH,PROS,0,1
3514,4792,ALFREDINHO,PT,1,1
3514,4844,ALESSANDRO GUEDES,PT,1,1
3517,4822,WADIH MUTRAN,PP,1,1
3517,4867,VAVÁ,PT,1,1
3517,4869,TONINHO VESPOLI,PSOL,0,-1
3517,4820,TONINHO PAIVA,PR,0,1
3517,4831,SENIVAL MOURA,PT,1,1
3517,4819,SANDRA TADEU,DEM,0,1
3517,4818,ROBERTO TRIPOLI,PV,0,1
3517,4865,RICARDO NUNES,PMDB,1,1
3517,4864,REIS,PT,1,1
3517,4815,PAULO FRANGE,PTB,1,1
3517,4863,PAULO FIORILO,PT,1,1
3517,4862,PATRÍCIA BEZERRA,PSDB,0,-1
3517,4861,OTA,PROS,0,1
3517,4860,ORLANDO SILVA,PCdoB,1,1
3517,4814,NOEMI NONATO,PROS,0,1
3517,4859,NELO RODOLFO,PMDB,1,1
3517,4858,NABIL BONDUKI,PT,1,1
3517,4811,MILTON LEITE,DEM,0,1
3517,4856,MÁRIO COVAS NETO,PSDB,0,-1
3517,4810,MARCO AURELIO CUNHA,PSD,0,1
3517,4855,LAÉRCIO BENKO,PHS,0,1
3517,4838,JULIANA CARDOSO,PT,1,1
3517,4808,JOSÉ POLICE NETO,PSD,0,1
3517,4837,JOSE AMERICO,PT,1,1
3517,4854,JEAN MADEIRA,PRB,0,1
3517,4853,JAIR TATTO,PT,1,1
3517,4806,GOULART,PSD,0,1
3517,4805,FLORIANO PESARO,PSDB,0,-1
3517,4851,EDUARDO TUMA,PSDB,0,-1
3517,4804,EDIR SALES,PSD,0,1
3517,4850,PR. EDEMILSON CHAVES,PP,1,1
3517,4802,DAVID SOARES,PSD,0,1
3517,4801,DALTON SILVANO,PV,0,1
3517,4849,CORONEL TELHADA,PSDB,0,-1
3517,4847,CONTE LOPES,PTB,1,1
3517,4798,CLAUDINHO DE SOUZA,PSDB,0,-1
3517,4846,CALVO,PMDB,1,1
3517,4843,ARSELINO TATTO,PT,1,1
3517,4868,ANDREA MATARAZZO,PSDB,0,-1
3517,4792,ALFREDINHO,PT,1,1
3517,4844,ALESSANDRO GUEDES,PT,1,1
3517,4790,ADILSON AMADEU,PTB,1,1
3518,4822,WADIH MUTRAN,PP,1,-1
3518,4867,VAVÁ,PT,1,-1
3518,4820,TONINHO PAIVA,PR,0,-1
3518,4831,SENIVAL MOURA,PT,1,-1
3518,4819,SANDRA TADEU,DEM,0,-1
3518,4818,ROBERTO TRIPOLI,PV,0,-1
3518,4865,RICARDO NUNES,PMDB,1,-1
3518,4864,REIS,PT,1,-1
3518,4815,PAULO FRANGE,PTB,1,-1
3518,4863,PAULO FIORILO,PT,1,-1
3518,4862,PATRÍCIA BEZERRA,PSDB,0,1
3518,4861,OTA,PROS,0,-1
3518,4860,ORLANDO SILVA,PCdoB,1,-1
3518,4814,NOEMI NONATO,PROS,0,-1
3518,4859,NELO RODOLFO,PMDB,1,-1
3518,4858,NABIL BONDUKI,PT,1,-1
3518,4811,MILTON LEITE,DEM,0,-1
3518,4834,MARTA COSTA,PSD,0,-1
3518,4856,MÁRIO COVAS NETO,PSDB,0,1
3518,4810,MARCO AURELIO CUNHA,PSD,0,-1
3518,4855,LAÉRCIO BENKO,PHS,0,-1
3518,4838,JULIANA CARDOSO,PT,1,-1
3518,4808,JOSÉ POLICE NETO,PSD,0,-1
3518,4837,JOSE AMERICO,PT,1,-1
3518,4854,JEAN MADEIRA,PRB,0,-1
3518,4806,GOULART,PSD,0,-1
3518,4836,GILSON BARRETO,PSDB,0,1
3518,4852,GEORGE HATO,PMDB,1,-1
3518,4805,FLORIANO PESARO,PSDB,0,1
3518,4851,EDUARDO TUMA,PSDB,0,1
3518,4804,EDIR SALES,PSD,0,-1
3518,4850,PR. EDEMILSON CHAVES,PP,1,-1
3518,4802,DAVID SOARES,PSD,0,-1
3518,4801,DALTON SILVANO,PV,0,-1
3518,4849,CORONEL TELHADA,PSDB,0,1
3518,4848,CORONEL CAMILO,PSD,0,-1
3518,4847,CONTE LOPES,PTB,1,-1
3518,4846,CALVO,PMDB,1,-1
3518,4825,AURELIO NOMURA,PSDB,0,1
3518,4843,ARSELINO TATTO,PT,1,-1
3518,4792,ALFREDINHO,PT,1,-1
3518,4844,ALESSANDRO GUEDES,PT,1,-1
3518,4790,ADILSON AMADEU,PTB,1,-1
3519,4822,WADIH MUTRAN,PP,1,1
3519,4867,VAVÁ,PT,1,1
3519,4869,TONINHO VESPOLI,PSOL,0,1
3519,4820,TONINHO PAIVA,PR,0,1
3519,4831,SENIVAL MOURA,PT,1,1
3519,4819,SANDRA TADEU,DEM,0,1
3519,4818,ROBERTO TRIPOLI,PV,0,1
3519,4865,RICARDO NUNES,PMDB,1,1
3519,4864,REIS,PT,1,1
3519,4815,PAULO FRANGE,PTB,1,1
3519,4863,PAULO FIORILO,PT,1,1
3519,4862,PATRÍCIA BEZERRA,PSDB,0,-1
3519,4861,OTA,PROS,0,1
3519,4860,ORLANDO SILVA,PCdoB,1,1
3519,4814,NOEMI NONATO,PROS,0,1
3519,4859,NELO RODOLFO,PMDB,1,1
3519,4858,NABIL BONDUKI,PT,1,1
3519,4811,MILTON LEITE,DEM,0,1
3519,4834,MARTA COSTA,PSD,0,1
3519,4856,MÁRIO COVAS NETO,PSDB,0,-1
3519,4810,MARCO AURELIO CUNHA,PSD,0,1
3519,4855,LAÉRCIO BENKO,PHS,0,1
3519,4838,JULIANA CARDOSO,PT,1,1
3519,4808,JOSÉ POLICE NETO,PSD,0,1
3519,4837,JOSE AMERICO,PT,1,1
3519,4854,JEAN MADEIRA,PRB,0,1
3519,4853,JAIR TATTO,PT,1,1
3519,4806,GOULART,PSD,0,1
3519,4836,GILSON BARRETO,PSDB,0,-1
3519,4852,GEORGE HATO,PMDB,1,1
3519,4805,FLORIANO PESARO,PSDB,0,-1
3519,4851,EDUARDO TUMA,PSDB,0,-1
3519,4804,EDIR SALES,PSD,0,1
3519,4850,PR. EDEMILSON CHAVES,PP,1,1
3519,4802,DAVID SOARES,PSD,0,1
3519,4801,DALTON SILVANO,PV,0,1
3519,4849,CORONEL TELHADA,PSDB,0,-1
3519,4848,CORONEL CAMILO,PSD,0,1
3519,4847,CONTE LOPES,PTB,1,1
3519,4846,CALVO,PMDB,1,1
3519,4825,AURELIO NOMURA,PSDB,0,-1
3519,4794,ATILIO FRANCISCO,PRB,0,1
3519,4843,ARSELINO TATTO,PT,1,1
3519,4792,ALFREDINHO,PT,1,1
3519,4844,ALESSANDRO GUEDES,PT,1,1
3519,4790,ADILSON AMADEU,PTB,1,1
3520,4822,WADIH MUTRAN,PP,1,-1
3520,4867,VAVÁ,PT,1,-1
3520,4869,TONINHO VESPOLI,PSOL,0,-1
3520,4820,TONINHO PAIVA,PR,0,-1
3520,4831,SENIVAL MOURA,PT,1,-1
3520,4819,SANDRA TADEU,DEM,0,-1
3520,4818,ROBERTO TRIPOLI,PV,0,-1
3520,4865,RICARDO NUNES,PMDB,1,-1
3520,4864,REIS,PT,1,-1
3520,4815,PAULO FRANGE,PTB,1,-1
3520,4863,PAULO FIORILO,PT,1,-1
3520,4862,PATRÍCIA BEZERRA,PSDB,0,1
3520,4861,OTA,PROS,0,-1
3520,4860,ORLANDO SILVA,PCdoB,1,-1
3520,4814,NOEMI NONATO,PROS,0,-1
3520,4859,NELO RODOLFO,PMDB,1,-1
3520,4858,NABIL BONDUKI,PT,1,-1
3520,4811,MILTON LEITE,DEM,0,-1
3520,4834,MARTA COSTA,PSD,0,-1
3520,4856,MÁRIO COVAS NETO,PSDB,0,1
3520,4810,MARCO AURELIO CUNHA,PSD,0,-1
3520,4855,LAÉRCIO BENKO,PHS,0,-1
3520,4838,JULIANA CARDOSO,PT,1,-1
3520,4808,JOSÉ POLICE NETO,PSD,0,-1
3520,4854,JEAN MADEIRA,PRB,0,-1
3520,4853,JAIR TATTO,PT,1,-1
3520,4806,GOULART,PSD,0,-1
3520,4836,GILSON BARRETO,PSDB,0,1
3520,4852,GEORGE HATO,PMDB,1,-1
3520,4805,FLORIANO PESARO,PSDB,0,1
3520,4851,EDUARDO TUMA,PSDB,0,1
3520,4804,EDIR SALES,PSD,0,-1
3520,4850,PR. EDEMILSON CHAVES,PP,1,-1
3520,4802,DAVID SOARES,PSD,0,-1
3520,4801,DALTON SILVANO,PV,0,-1
3520,4849,CORONEL TELHADA,PSDB,0,1
3520,4848,CORONEL CAMILO,PSD,0,-1
3520,4847,CONTE LOPES,PTB,1,-1
3520,4846,CALVO,PMDB,1,-1
3520,4825,AURELIO NOMURA,PSDB,0,1
3520,4794,ATILIO FRANCISCO,PRB,0,-1
3520,4843,ARSELINO TATTO,PT,1,-1
3520,4792,ALFREDINHO,PT,1,-1
3520,4844,ALESSANDRO GUEDES,PT,1,-1
3520,4790,ADILSON AMADEU,PTB,1,-1
3521,4867,VAVÁ,PT,1,1
3521,4831,SENIVAL MOURA,PT,1,1
3521,4819,SANDRA TADEU,DEM,0,1
3521,4818,ROBERTO TRIPOLI,PV,0,1
3521,4865,RICARDO NUNES,PMDB,1,1
3521,4864,REIS,PT,1,1
3521,4863,PAULO FIORILO,PT,1,1
3521,4861,OTA,PROS,0,1
3521,4860,ORLANDO SILVA,PCdoB,1,1
3521,4814,NOEMI NONATO,PROS,0,1
3521,4858,NABIL BONDUKI,PT,1,1
3521,4834,MARTA COSTA,PSD,0,1
3521,4857,MARQUITO,PTB,1,1
3521,4856,MÁRIO COVAS NETO,PSDB,0,-1
3521,4810,MARCO AURELIO CUNHA,PSD,0,1
3521,4855,LAÉRCIO BENKO,PHS,0,1
3521,4838,JULIANA CARDOSO,PT,1,1
3521,4808,JOSÉ POLICE NETO,PSD,0,1
3521,4837,JOSE AMERICO,PT,1,1
3521,4854,JEAN MADEIRA,PRB,0,1
3521,4806,GOULART,PSD,0,1
3521,4836,GILSON BARRETO,PSDB,0,-1
3521,4852,GEORGE HATO,PMDB,1,1
3521,4805,FLORIANO PESARO,PSDB,0,-1
3521,4851,EDUARDO TUMA,PSDB,0,-1
3521,4804,EDIR SALES,PSD,0,1
3521,4850,PR. EDEMILSON CHAVES,PP,1,1
3521,4802,DAVID SOARES,PSD,0,1
3521,4801,DALTON SILVANO,PV,0,1
3521,4849,CORONEL TELHADA,PSDB,0,-1
3521,4848,CORONEL CAMILO,PSD,0,1
3521,4798,CLAUDINHO DE SOUZA,PSDB,0,-1
3521,4846,CALVO,PMDB,1,1
3521,4825,AURELIO NOMURA,PSDB,0,-1
3521,4794,ATILIO FRANCISCO,PRB,0,1
3521,4843,ARSELINO TATTO,PT,1,1
3521,4868,ANDREA MATARAZZO,PSDB,0,-1
3521,4792,ALFREDINHO,PT,1,1
3521,4844,ALESSANDRO GUEDES,PT,1,1
3522,4822,WADIH MUTRAN,PP,1,1
3522,4867,VAVÁ,PT,1,1
3522,4820,TONINHO PAIVA,PR,0,1
3522,4831,SENIVAL MOURA,PT,1,1
3522,4819,SANDRA TADEU,DEM,0,1
3522,4818,ROBERTO TRIPOLI,PV,0,1
3522,4866,RICARDO YOUNG,PPS,0,-1
3522,4865,RICARDO NUNES,PMDB,1,1
3522,4864,REIS,PT,1,1
3522,4815,PAULO FRANGE,PTB,1,1
3522,4863,PAULO FIORILO,PT,1,1
3522,4862,PATRÍCIA BEZERRA,PSDB,0,-1
3522,4861,OTA,PROS,0,1
3522,4860,ORLANDO SILVA,PCdoB,1,1
3522,4814,NOEMI NONATO,PROS,0,1
3522,4859,NELO RODOLFO,PMDB,1,1
3522,4812,NATALINI,PV,0,-1
3522,4857,MARQUITO,PTB,1,1
3522,4856,MÁRIO COVAS NETO,PSDB,0,-1
3522,4855,LAÉRCIO BENKO,PHS,0,1
3522,4838,JULIANA CARDOSO,PT,1,1
3522,4837,JOSE AMERICO,PT,1,1
3522,4854,JEAN MADEIRA,PRB,0,1
3522,4853,JAIR TATTO,PT,1,1
3522,4852,GEORGE HATO,PMDB,1,1
3522,4805,FLORIANO PESARO,PSDB,0,-1
3522,4851,EDUARDO TUMA,PSDB,0,-1
3522,4850,PR. EDEMILSON CHAVES,PP,1,1
3522,4802,DAVID SOARES,PSD,0,1
3522,4801,DALTON SILVANO,PV,0,1
3522,4849,CORONEL TELHADA,PSDB,0,-1
3522,4847,CONTE LOPES,PTB,1,1
3522,4798,CLAUDINHO DE SOUZA,PSDB,0,-1
3522,4846,CALVO,PMDB,1,1
3522,4825,AURELIO NOMURA,PSDB,0,-1
3522,4824,AURÉLIO MIGUEL,PR,0,1
3522,4794,ATILIO FRANCISCO,PRB,0,1
3522,4843,ARSELINO TATTO,PT,1,1
3522,4845,ARI FRIEDENBACH,PROS,0,-1
3522,4868,ANDREA MATARAZZO,PSDB,0,-1
3522,4792,ALFREDINHO,PT,1,1
3522,4844,ALESSANDRO GUEDES,PT,1,1
3522,4790,ADILSON AMADEU,PTB,1,1
3522,4788,ABOU ANNI,PV,0,1
3523,4822,WADIH MUTRAN,PP,1,-1
3523,4867,VAVÁ,PT,1,-1
3523,4820,TONINHO PAIVA,PR,0,-1
3523,4831,SENIVAL MOURA,PT,1,-1
3523,4818,ROBERTO TRIPOLI,PV,0,-1
3523,4866,RICARDO YOUNG,PPS,0,1
3523,4865,RICARDO NUNES,PMDB,1,-1
3523,4864,REIS,PT,1,-1
3523,4815,PAULO FRANGE,PTB,1,-1
3523,4863,PAULO FIORILO,PT,1,-1
3523,4862,PATRÍCIA BEZERRA,PSDB,0,1
3523,4861,OTA,PROS,0,-1
3523,4814,NOEMI NONATO,PROS,0,-1
3523,4859,NELO RODOLFO,PMDB,1,-1
3523,4812,NATALINI,PV,0,1
3523,4858,NABIL BONDUKI,PT,1,-1
3523,4857,MARQUITO,PTB,1,-1
3523,4856,MÁRIO COVAS NETO,PSDB,0,1
3523,4855,LAÉRCIO BENKO,PHS,0,-1
3523,4838,JULIANA CARDOSO,PT,1,-1
3523,4837,JOSE AMERICO,PT,1,-1
3523,4854,JEAN MADEIRA,PRB,0,-1
3523,4853,JAIR TATTO,PT,1,-1
3523,4852,GEORGE HATO,PMDB,1,-1
3523,4805,FLORIANO PESARO,PSDB,0,1
3523,4851,EDUARDO TUMA,PSDB,0,1
3523,4850,PR. EDEMILSON CHAVES,PP,1,-1
3523,4802,DAVID SOARES,PSD,0,-1
3523,4801,DALTON SILVANO,PV,0,-1
3523,4849,CORONEL TELHADA,PSDB,0,1
3523,4847,CONTE LOPES,PTB,1,-1
3523,4798,CLAUDINHO DE SOUZA,PSDB,0,1
3523,4846,CALVO,PMDB,1,-1
3523,4825,AURELIO NOMURA,PSDB,0,1
3523,4824,AURÉLIO MIGUEL,PR,0,-1
3523,4794,ATILIO FRANCISCO,PRB,0,-1
3523,4843,ARSELINO TATTO,PT,1,-1
3523,4868,ANDREA MATARAZZO,PSDB,0,1
3523,4792,ALFREDINHO,PT,1,-1
3523,4844,ALESSANDRO GUEDES,PT,1,-1
3523,4790,ADILSON AMADEU,PTB,1,-1
3523,4788,ABOU ANNI,PV,0,-1
3524,4822,WADIH MUTRAN,PP,1,-1
3524,4867,VAVÁ,PT,1,-1
3524,4869,TONINHO VESPOLI,PSOL,0,1
3524,4842,SOUZA SANTOS,PSD,0,-1
3524,4831,SENIVAL MOURA,PT,1,-1
3524,4819,SANDRA TADEU,DEM,0,-1
3524,4818,ROBERTO TRIPOLI,PV,0,-1
3524,4866,RICARDO YOUNG,PPS,0,1
3524,4865,RICARDO NUNES,PMDB,1,-1
3524,4864,REIS,PT,1,-1
3524,4815,PAULO FRANGE,PTB,1,-1
3524,4863,PAULO FIORILO,PT,1,-1
3524,4862,PATRÍCIA BEZERRA,PSDB,0,1
3524,4861,OTA,PROS,0,-1
3524,4860,ORLANDO SILVA,PCdoB,1,-1
3524,4814,NOEMI NONATO,PROS,0,-1
3524,4859,NELO RODOLFO,PMDB,1,-1
3524,4812,NATALINI,PV,0,1
3524,4811,MILTON LEITE,DEM,0,-1
3524,4856,MÁRIO COVAS NETO,PSDB,0,1
3524,4855,LAÉRCIO BENKO,PHS,0,-1
3524,4838,JULIANA CARDOSO,PT,1,-1
3524,4837,JOSE AMERICO,PT,1,-1
3524,4854,JEAN MADEIRA,PRB,0,-1
3524,4853,JAIR TATTO,PT,1,-1
3524,4852,GEORGE HATO,PMDB,1,-1
3524,4805,FLORIANO PESARO,PSDB,0,1
3524,4851,EDUARDO TUMA,PSDB,0,1
3524,4850,PR. EDEMILSON CHAVES,PP,1,-1
3524,4802,DAVID SOARES,PSD,0,-1
3524,4801,DALTON SILVANO,PV,0,-1
3524,4847,CONTE LOPES,PTB,1,-1
3524,4798,CLAUDINHO DE SOUZA,PSDB,0,1
3524,4846,CALVO,PMDB,1,-1
3524,4824,AURÉLIO MIGUEL,PR,0,-1
3524,4794,ATILIO FRANCISCO,PRB,0,-1
3524,4843,ARSELINO TATTO,PT,1,-1
3524,4845,ARI FRIEDENBACH,PROS,0,1
3524,4792,ALFREDINHO,PT,1,-1
3524,4844,ALESSANDRO GUEDES,PT,1,-1
3524,4790,ADILSON AMADEU,PTB,1,-1
3524,4788,ABOU ANNI,PV,0,-1
3525,4822,WADIH MUTRAN,PP,1,1
3525,4867,VAVÁ,PT,1,1
3525,4869,TONINHO VESPOLI,PSOL,0,1
3525,4820,TONINHO PAIVA,PR,0,1
3525,4842,SOUZA SANTOS,PSD,0,1
3525,4831,SENIVAL MOURA,PT,1,1
3525,4819,SANDRA TADEU,DEM,0,1
3525,4866,RICARDO YOUNG,PPS,0,1
3525,4864,REIS,PT,1,1
3525,4815,PAULO FRANGE,PTB,1,1
3525,4863,PAULO FIORILO,PT,1,1
3525,4862,PATRÍCIA BEZERRA,PSDB,0,1
3525,4861,OTA,PROS,0,1
3525,4860,ORLANDO SILVA,PCdoB,1,1
3525,4814,NOEMI NONATO,PROS,0,1
3525,4859,NELO RODOLFO,PMDB,1,1
3525,4812,NATALINI,PV,0,1
3525,4858,NABIL BONDUKI,PT,1,1
3525,4834,MARTA COSTA,PSD,0,1
3525,4856,MÁRIO COVAS NETO,PSDB,0,1
3525,4810,MARCO AURELIO CUNHA,PSD,0,1
3525,4855,LAÉRCIO BENKO,PHS,0,1
3525,4838,JULIANA CARDOSO,PT,1,1
3525,4808,JOSÉ POLICE NETO,PSD,0,1
3525,4837,JOSE AMERICO,PT,1,1
3525,4854,JEAN MADEIRA,PRB,0,1
3525,4853,JAIR TATTO,PT,1,1
3525,4806,GOULART,PSD,0,1
3525,4836,GILSON BARRETO,PSDB,0,1
3525,4852,GEORGE HATO,PMDB,1,1
3525,4805,FLORIANO PESARO,PSDB,0,1
3525,4851,EDUARDO TUMA,PSDB,0,1
3525,4804,EDIR SALES,PSD,0,1
3525,4850,PR. EDEMILSON CHAVES,PP,1,1
3525,4802,DAVID SOARES,PSD,0,1
3525,4801,DALTON SILVANO,PV,0,1
3525,4849,CORONEL TELHADA,PSDB,0,1
3525,4848,CORONEL CAMILO,PSD,0,1
3525,4847,CONTE LOPES,PTB,1,1
3525,4798,CLAUDINHO DE SOUZA,PSDB,0,1
3525,4846,CALVO,PMDB,1,1
3525,4825,AURELIO NOMURA,PSDB,0,1
3525,4794,ATILIO FRANCISCO,PRB,0,1
3525,4843,ARSELINO TATTO,PT,1,1
3525,4845,ARI FRIEDENBACH,PROS,0,1
3525,4868,ANDREA MATARAZZO,PSDB,0,1
3525,4792,ALFREDINHO,PT,1,1
3525,4844,ALESSANDRO GUEDES,PT,1,1
3525,4790,ADILSON AMADEU,PTB,1,1
3525,4788,ABOU ANNI,PV,0,1
3526,4822,WADIH MUTRAN,PP,1,1
3526,4867,VAVÁ,PT,1,1
3526,4869,TONINHO VESPOLI,PSOL,0,1
3526,4820,TONINHO PAIVA,PR,0,1
3526,4842,SOUZA SANTOS,PSD,0,1
3526,4831,SENIVAL MOURA,PT,1,1
3526,4819,SANDRA TADEU,DEM,0,1
3526,4866,RICARDO YOUNG,PPS,0,1
3526,4865,RICARDO NUNES,PMDB,1,1
3526,4864,REIS,PT,1,1
3526,4815,PAULO FRANGE,PTB,1,1
3526,4863,PAULO FIORILO,PT,1,1
3526,4861,OTA,PROS,0,1
3526,4860,ORLANDO SILVA,PCdoB,1,1
3526,4814,NOEMI NONATO,PROS,0,1
3526,4859,NELO RODOLFO,PMDB,1,1
3526,4812,NATALINI,PV,0,1
3526,4858,NABIL BONDUKI,PT,1,1
3526,4834,MARTA COSTA,PSD,0,1
3526,4856,MÁRIO COVAS NETO,PSDB,0,1
3526,4855,LAÉRCIO BENKO,PHS,0,1
3526,4838,JULIANA CARDOSO,PT,1,1
3526,4808,JOSÉ POLICE NETO,PSD,0,1
3526,4837,JOSE AMERICO,PT,1,1
3526,4854,JEAN MADEIRA,PRB,0,1
3526,4853,JAIR TATTO,PT,1,1
3526,4806,GOULART,PSD,0,1
3526,4852,GEORGE HATO,PMDB,1,1
3526,4805,FLORIANO PESARO,PSDB,0,1
3526,4851,EDUARDO TUMA,PSDB,0,1
3526,4804,EDIR SALES,PSD,0,1
